date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2014-02-01,37.4,0.051,-0.32,-0.7842477916393952,-0.25269489846973775,-0.3763257350177556,0.24105027927522515,0.618243768247779
2014-03-01,48.5,0.01,-0.14,-0.6511817983803304,-0.6524652298828229,-0.15931743114383162,0.09798784399655203,0.5488377149395881
2014-04-01,10.7,0.026,0.15,-1.1043254511003884,-0.4964572956728384,0.19030705843082374,0.44128694853450745,0.7073553117246898
2014-05-01,60.2,0.095,0.31,-0.5109230487288839,0.17632692060771937,0.3832033285409784,0.3850002662549534,0.6835210089288909
2014-06-01,145.8,0.034,0.23,0.5152435299175966,-0.4184533285678462,0.2867551934859011,-0.32580672483197193,0.3426260422945896
2014-07-01,168.6,0.075,0.1,0.7885682728281075,-0.01868299715476117,0.1300269740214004,-0.373883640756202,0.32130799350748257
2014-08-01,106.0,0.155,0.11,0.038124022556265624,0.7613566738951608,0.14208299090328508,0.23776158907107242,0.6166901826977265
2014-09-01,153.3,0.187,0.28,0.60515298482237,1.0733725423151297,0.3470352778953244,0.08884232586241879,0.5443046592702523
2014-10-01,62.9,0.207,0.54,-0.47855564496316555,1.2683824600776101,0.6604917168243258,0.7518909038697309,0.818137842123312
2014-11-01,78.6,0.183,0.71,-0.29034518602917325,1.0343705587626335,0.865444003816365,0.6285725614066496,0.7785342651098572
2015-02-01,41.6,0.057,0.61,-0.7338984968927219,-0.19419192314099357,0.7448838349975184,0.4576684385035666,0.7140910102448872
2015-03-01,15.9,-0.008,0.65,-1.0419882290330786,-0.8279741558690553,0.7931079025250571,0.43122344826083414,0.7031716275129057
2015-04-01,70.2,0.048,0.81,-0.39104377552251934,-0.2819463861341098,0.9860041726352118,0.3081388064480691,0.6493714770619848
2015-05-01,23.2,0.089,1.02,-0.9544763595924327,0.11782394527897518,1.23918052715479,0.7604214688108669,0.8206625739050603
2015-06-01,57.5,0.043,1.25,-0.5432904524946024,-0.33069886557473,1.5164689154381372,0.4757293496625096,0.7214084395998137
2015-07-01,41.4,0.074,1.57,-0.7362960823568493,-0.028433493042885203,1.9022614556584467,0.7400702843972484,0.8145938118540142
2015-08-01,124.4,0.163,1.91,0.2587018852559764,0.8393606410001532,2.3121660296425253,0.5848904556005627,0.7631054121135145
2015-09-01,156.0,0.222,2.21,0.6375203885880882,1.4146398983994706,2.6738465360990653,0.6404010824456101,0.7825862916967701
2015-10-01,75.60000000000001,0.334,2.47,-0.32630896799108244,2.5066954378693618,2.987302975028067,1.512623710361963,0.9537017761653652
2015-11-01,79.39999999999999,0.203,2.64,-0.2807548441726641,1.2293804765251142,3.1922552620201063,1.1476426174478878,0.9084858107115649
2015-12-01,121.4,0.16,0.77,0.22273810329406707,0.810109153335781,0.9377801051076731,0.3192197153752354,0.6544006066512027
2016-01-01,154.1,0.128,2.63,0.614743326678879,0.49809328491581223,3.1801992451382213,0.4780961711629485,0.7223588013177593
2016-02-01,26.0,0.083,2.28,-0.9209101630946507,0.0593209699502311,2.7582386542722577,1.029899103386846,0.886933935253423
