agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,253601080205701,MORNINGSIDE 3,GW,253601,0802057,25.60066125,-80.3489422,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253606080205601,MORNINGSIDE 5,GW,253606,0802056,25.60205009,-80.3486644,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253635080135801,G  -3160,GW,253635,0801358,25.6101048,-80.2325502,M,U,NAD27,NAD83,122,12,086,US,,,, 10.00,U, .1,NGVD29,03090202,21,L,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,100,,,459832500
USGS,253640080174901,G  -3652,GW,253640,0801749,25.6114939,-80.2967187,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960514,19960610,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,,,,61800
USGS,253646080180501,G  -3650,GW,253646,0801805,25.61316055,-80.3011632,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960513,19960606,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,20,20,,61800
USGS,253646080180502,G  -3651,GW,253646,0801805,25.61316055,-80.3011632,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960513,19960610,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,10,10,,61800
USGS,253648080181201,G  -3648,GW,253648,0801812,25.6137161,-80.3031077,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960512,19960610,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,,,,61800
USGS,253648080181202,G  -3649,GW,253648,0801812,25.6137161,-80.3031077,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960512,19960610,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,,,,61800
USGS,253649080182401,G  -3751,GW,253649.72,0801824.71,25.61419388,-80.3066383,D,1,NAD27,NAD83,122,12,086,US,,,, 2.21,L,.01,NGVD29,03090202,21,L,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20010323,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,,10.9,,
USGS,253649080182402,G  -3752,GW,253649.80,0801824.74,25.6142161,-80.3066467,D,1,NAD27,NAD83,122,12,086,US,,,, 2.34,L,.01,NGVD29,03090202,21,L,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20010323,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,,53.1,,
USGS,253649080182403,G  -3753,GW,253649.81,0801824.78,25.61421888,-80.30665779,D,1,NAD27,NAD83,122,12,086,US,      S   T     R,,, 2.41,L,.01,NGVD29,03090202,21,L,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20010323,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,,93.7,,
USGS,253649080182404,G  -3754,GW,253649.83,0801824.90,25.61422443,-80.3066911,D,1,NAD27,NAD83,122,12,086,US,,,, 2.46,L,.01,NGVD29,03090202,21,L,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20010323,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,,24.2,,
USGS,253652080182001,G  -3646,GW,253652,0801820,25.61482718,-80.30533,M,S,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960511,19960606,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,28,28,,61800
USGS,253652080182002,G  -3647,GW,253652,0801820,25.61482718,-80.30533,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,O,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19960511,19960606,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,8,8,,61800
USGS,253652080183701,G  - 939,GW,253653.8,0801835.4,25.61494444,-80.3098333,G,1,NAD83,NAD83,122,12,086,US,NWNENES35 T55S  R40E  T,,, 12.6,U, .1,NGVD29,03090202,21,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,60.6,,Z,2080-00200
USGS,253657080183101,G  -3755,GW,253657.53,0801831.41,25.61636326,-80.30849948,D,1,NAD27,NAD83,122,12,086,US,      S   T     R,,, 11.1,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20010323,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,,97.8,,
USGS,253710080184701,G  -3611,GW,253710.4,0801845.4,25.61955556,-80.3126111,G,1,NAD83,NAD83,122,12,086,US,SWNESWS26 T55S  R40E  T,,, 7.0,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950821,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,100,100,D,2080-00200
USGS,253717080191501,G  - 450,GW,253717,0801915,25.62177147,-80.320608,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,104,,,459832500
USGS,253718080192301,G  - 860,GW,253718.8,0801922.3,25.62188889,-80.32286111,G,1,NAD83,NAD83,122,12,086,US,SWNES27 T55S  R40E  T,,,10.4,L,0.1,NGVD29,03090202,,F,YNNYNNNNNNNNNNNNNNNNNNNNNNNNNN,1959,19590302,,,EST,Y,C,YYNYNYNNNNNNNNNNNNNN,N400BISCYN,112BSCNN,U,20.0,,Z,2080-00200
USGS,253744080202801,G  - 449,GW,253744,0802028,25.6292713,-80.3408863,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,105,,,459832500
USGS,253752080195801,S  - 184,GW,253752,0801958,25.6314934,-80.3325527,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,20.3,,,459832500
USGS,253755080185001,S  -1394,GW,253755,0801850,25.6323266,-80.31366339,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,20,,,459832500
USGS,253819080183201,G  -3610,GW,253814.1,0801832.0,25.63725,-80.30888889,G,1,NAD83,NAD83,122,12,086,US,SWSWNES23 T55S  R40E  T,,, 14.3,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950918,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,110,110,D,2080-00200
USGS,253824080192601,G  -3158,GW,253824,0801926,25.64038195,-80.32366358,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,100,,,459832500
USGS,253831080180201,G  -3313,GW,253831,0801802,25.6423262,-80.3003297,M,S,NAD27,NAD83,122,12,086,US,      S24 T55S  R40E  S,"SOUTH MIAMI, FL",  24000, 12,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831007,19831101,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,9,230,O,32500
USGS,253831080180202,G  -3313A,GW,253831,0801802,25.6423262,-80.3003297,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,SOUTH MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831006,19831101,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,27,O,32500
USGS,253831080180203,G  -3313B,GW,253831,0801802,25.6423262,-80.3003297,M,S,NAD27,NAD83,122,12,086,US,,SOUTH MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831011,19831101,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,53,O,32500
USGS,253831080180204,G  -3313C,GW,253835.1,0801804.8,25.64308333,-80.3013333,G,1,NAD83,NAD83,122,12,086,US,NWNWNWS24 T55S  R40E  T,SOUTH MIAMI,  24000, 12.4,L, .5,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831011,19831101,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,110,110,O,2080-00200
USGS,253831080180206,G  -3313E,GW,253834.4,0801804.7,25.64288889,-80.3013056,G,1,NAD83,NAD83,122,12,086,US,NWNWNWS24 T55S  R40E  T,SOUTH MIAMI,  24000, 12.7,L, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840925,19960130,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,114,114,O,2080-00200
USGS,253832080174601,S  - 901,GW,253832,0801746,25.64260395,-80.2958851,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,24.2,,,459832500
USGS,253842080225801,G  -3312,GW,253842,0802258,25.64538207,-80.3825539,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,SOUTH MIAMI NW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830926,19831027,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,200,O,32500
USGS,253842080225802,G  -3312A,GW,253842,0802258,25.64538207,-80.3825539,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,SOUTH MIAMI NW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830927,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,30,O,32500
USGS,253842080225803,G  -3312B,GW,253842,0802258,25.64538207,-80.3825539,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,SOUTH MIAMI NW,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830927,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,70,O,32500
USGS,253852080191401,"PINE TREE-1, FLA",GW,253852,0801914,25.64815943,-80.3203301,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253855080225901,G  - 448,GW,253855,0802259,25.64899305,-80.3828317,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,93.2,,,459832500
USGS,253902080202501,G  - 553,GW,253903.9,0802018.0,25.65108333,-80.3383333,G,1,NAD83,NAD83,122,12,086,US,NWNESES16 T55S  R40E  T,SOUTH MIAMI,  24000, 12.3,L, .1,NGVD29,03090202,21,F,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,19470101,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,91,,Z,2080-00200
USGS,253905080191001,"PINE TREE-2, FLA",GW,253905,0801910,25.6517704,-80.319219,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253924080174601,G  -3887A,GW,253924.7,0801746.8,25.6568611,-80.2963333,G,5,NAD83,NAD83,122,12,086,US,SWNENWS13 T55S  R40E  T,,, 10.45,L,.01,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090721,20090721,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,130,139,S,SaltMap
USGS,253924080174602,G  -3887B,GW,253924.7,0801746.8,25.6568611,-80.2963333,G,5,NAD83,NAD83,122,12,086,US,      S   T     R,,, 10.45,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090721,20090721,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,74,139,S,SaltMap
USGS,253937080200801,"RANCH ESTATES-1, FLA",GW,253937,0802008,25.66065907,-80.3353304,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253938080190801,ANDREWS -2 FLA,GW,253938,0801908,25.66093676,-80.3186633,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253943080191701,"ANDREWS-3, FLA",GW,253943,0801917,25.6623256,-80.3211634,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253945080193701,"KENDALWOOD-1, FLA",GW,253945,0801937,25.66288117,-80.326719,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253948080174201,G  -3996,GW,253948.43,0801741.52,25.66345278,-80.2948667,G,H,NAD83,NAD83,122,12,086,US,,,, 13.11,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,130.17,142,S,E2J02
USGS,253955080190801,"ANDREWS-1, FLA",GW,253955,0801908,25.6656588,-80.3186633,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253958080181701,"HELMS-2, FLA",GW,253958,0801817,25.66649205,-80.3044963,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,253958080183001,G  -3157,GW,253958,0801830,25.66649207,-80.3081075,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,,, 8.00,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,,110,,,2080-00200
USGS,254002080174701,G  -5014D,GW,254002.01,0801747,25.667225,-80.296389,G,S,NAD83,NAD83,122,12,086,US,,,,5.6,M,0.02,NAVD88,,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20231001,,,EST,Y,C,,N400BISCYN,112BSCNN,,126.0,146.0,D,
USGS,254002080174702,G  -5014S,GW,254002.01,0801747,25.667225,-80.29638889,N,5,NAD83,NAD83,122,12,086,US,S12 T055S R040E,South Miami,24000,5.6,L,1.0,NAVD88,030902061500,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20231016,,,EST,Y,C,,N400BISCYN,112BSCNN,,108.0,146.0,D,
USGS,254005080171601,G  -3609,GW,254005.6,0801716.1,25.6682222,-80.2878056,G,1,NAD83,NAD83,122,12,086,US,SWSENES12 T55S  R40E  T,,, 14.8,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950918,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,85,85,D,2080-00200
USGS,254006080172701,"HELMS-3, FLA",GW,254006,0801727,25.66871413,-80.290607,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254016080182001,"HELMS-1, FLA",GW,254019,0801820,25.67232519,-80.30532958,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254018080174901,"HELMS-4, FLA",GW,254018,0801749,25.67204738,-80.2967183,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254019080190201,G  -1604,GW,254019,0801902,25.67232524,-80.3169965,M,F,NAD27,NAD83,122,12,086,US,NWNWNWS11 T55S  R40E  T,,, 9.34,L,.1,NGVD29,03090202,21,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,62,,,459832500
USGS,254020080183101,G  -1604A,GW,254020,0801831,25.67260297,-80.3083852,M,F,NAD27,NAD83,122,12,086,US,NENWNES11 T55S  R40E  T,,, 7.77,L,.1,NGVD29,03090202,21,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,91.5,,,459832500
USGS,254050080204901,"NUTMEG-1, FLA",GW,254050,0802049,25.68093619,-80.3467195,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254050080205501,"NUTMEG-2, FLA",GW,254050,0802055,25.6809362,-80.3483862,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254106080174601,G  -1009B,GW,254107.76,0801745.39,25.68548889,-80.2959417,G,1,NAD83,NAD83,122,12,086,US,NESENWS01 T55S  R40E  T,,, 10.6,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,,100,,,2080-00200
USGS,254107080165201,G  - 896,GW,254109.9,0801650.4,25.68608333,-80.2806667,G,1,NAD83,NAD83,122,12,086,US,NWSENWS06 T55S  R41E  T,,, 6.3,L, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,74,,,2080-00200
USGS,254108080170601,G  -3608,GW,254103.9,0801704.6,25.68441667,-80.2846111,G,1,NAD83,NAD83,122,12,086,US,NWSWNWS06 T55S  R41E  T,,, 11.0,U, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950819,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,100,100,D,2080-00200
USGS,254108080232301,S  - 940,GW,254108,0802323,25.6859362,-80.3894983,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254112080212701,S  - 939,GW,254112,0802127,25.68704713,-80.3572753,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NYNNNNNN,,,,50,,,459832500
USGS,254118080193201,S  - 938,GW,254118,0801932,25.6887136,-80.32532998,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,254125080170801,G  -3159,GW,254125,0801708,25.69065779,-80.2853289,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,, 10.00,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,,,,120,,,459832500
USGS,254134080210301,I  -   1,GW,254134,0802103,25.693158,-80.3506084,M,S,NAD27,NAD83,122,12,086,US,      S32 T54S  R40E  T,SOUTH MIAMI,24000, 10.00,U, .1,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19690101,,,,EST,Y,C,YYNNNYNN,,,,2947,,,459831200
USGS,254139080233401,S  -1277,GW,254139,0802334,25.69454703,-80.39255389,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19520101,,,,EST,Y,U,YYNNNNNN,,,,90,,,459832500
USGS,254150080215501,G  -3877,GW,254150.85,0802155.0,25.69745833,-80.3652778,G,5,NAD83,NAD83,122,12,086,US,SWNWNWS32 T54S  R40E  T,,, 8.95,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20090331,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,92.1,106,S,
USGS,254150080215502,G  -3902,GW,254150.85,0802155.1,25.69745833,-80.3653056,G,F,NAD83,NAD83,122,12,086,US,SWNWNWS32 T54S  R40E  T,,, 8.82,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100126,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,75.5,76,,
USGS,254150080215503,G  -3903,GW,254150.85,0802155.2,25.69745833,-80.3653333,G,F,NAD83,NAD83,122,12,086,US,SWNWNWS32 T54S  R40E  T,,, 8.92,L,.01,NGVD29,03090202,21,,YNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20100127,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,19.5,20,,
USGS,254151080214301,G  -3878,GW,254151.75,0802143.25,25.69770833,-80.36201389,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.13,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100112,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,80.5,101.0,S,
USGS,254151080214302,G  -3904,GW,254151.75,0802143.26,25.69770833,-80.3620167,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.16,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100129,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,72.3,73,,
USGS,254151080214303,G  -3905,GW,254151.75,0802143.27,25.69770833,-80.3620194,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.06,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100119,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,33.6,35,,
USGS,254151080214304,G  -3906,GW,254151.75,0802143.28,25.69770833,-80.3620222,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.08,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,14.4,15,,
USGS,254153080213901,G  -3879,GW,254153.5,0802139.95,25.69819444,-80.3610972,N,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.15,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20091228,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,94.1,101,S,
USGS,254153080213902,G  -3907,GW,254153.65,0802139.96,25.6982361,-80.3611,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.12,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,74.6,75,,
USGS,254153080213903,G  -3908,GW,254153.65,0802139.97,25.6982361,-80.3611028,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.24,L,.01,NGVD29,03090202,21,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,56.6,57,,
USGS,254153080213904,G  -3909,GW,254153.65,0802139.98,25.6982361,-80.3611056,G,5,NAD83,NAD83,122,12,086,US,SWNENWS32 T54S  R40E  T,,, 7.20,L,.01,NGVD29,03090202,21,,YNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,39.1,40,,
USGS,254154080213701,G  -3912,GW,254154.65,0802137.7,25.69851389,-80.3604722,G,5,NAD83,NAD83,122,12,086,US,SENENWS32 T54S  R40E  T,,, 8.23,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100211,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,87.7,89,S,
USGS,254154080213702,G  -3910,GW,254154.65,0802137.8,25.69851389,-80.3605,G,5,NAD83,NAD83,122,12,086,US,SENENWS32 T54S  R40E  T,,, 8.27,L,.01,NGVD29,03090202,21,,YNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,78.2,80,,
USGS,254154080213703,G  -3911,GW,254154.65,0802137.9,25.69851389,-80.3605278,G,5,NAD83,NAD83,122,12,086,US,SENENWS32 T54S  R40E  T,,, 8.07,L,.01,NGVD29,03090202,21,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,,,U,62.5,64,,
USGS,254154080213704,G  -3880,GW,254154.65,0802137.6,25.69851389,-80.3604444,G,5,NAD83,NAD83,122,12,086,US,SENENWS32 T54S  R40E  T,,, 8.13,L,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,Y    Y,N400BISCYN,112BSCNN,U,14.1,107,,
